ID,"Zeměpisná délka A","Zeměpisná délka B","Zeměpisná šířka A","Zeměpisná šířka B","Výška A","Výška B","Zisk antény A - DBI","Zisk antény B - DBI","Kmitočet A - MHz","Kmitočet B - MHz","Šířka zabraného pásma A","Šířka zabraného pásma B","Střední výkon A","Střední výkon B",Polarizace,Vzdálenost
7494,18.2656,18.2694,49.8006,49.8072,43,21,43,43,74375,74375,500,500,1,1,Vertikální,0.79
7495,14.2617,14.3208,50.5117,50.5142,60,34,51,51,71250,81250,250,250,13,13,Vertikální,4.19
7496,16.6486,16.645,49.3708,49.3719,11,33,43,43,84625,74625,2000,2000,14,14,Vertikální,0.29
7497,13.5211,13.5247,49.2347,49.2311,28,19,46.5,46.5,74875,84875,250,250,3,3,Vertikální,0.48
7498,18.0825,18.105,49.9522,49.96,35,15,51,51,71500,81500,250,250,8,8,Vertikální,1.83
7499,18.2586,18.2728,49.8364,49.83,55,25,43.8,50.1,82250,72250,500,500,0,0,Vertikální,1.24
7500,14.4717,14.4672,50.3578,50.3622,30,15,38,38,72875,82875,500,500,2,2,Vertikální,0.59
7501,14.4717,14.4675,50.3578,50.3597,30,5,38,38,73875,73875,500,500,4,4,Vertikální,0.37
7502,18.2522,18.245,49.8292,49.8258,32,13,43,43,74875,74875,500,500,4,4,Vertikální,0.64
7503,13.5678,13.5794,49.73,49.7358,6.5,8,45,51,83000,73000,250,250,10,10,Vertikální,1.06
7504,14.4244,14.4511,50.0806,50.0811,24,111,44.6,44.6,75844,85844,56,56,2,2,Vertikální,1.9
7505,14.1069,14.08,50.1386,50.14,33,49,50.9,50.9,85844,75844,56,56,-2,-2,Vertikální,1.93
7506,18.2806,18.2622,49.8386,49.8536,54,21,43,50,74375,74375,500,500,4,4,Vertikální,2.12
7507,15.0847,15.11,49.0136,49.0186,15,10,50.5,50.5,85750,81250,250,250,0,0,Vertikální,1.93
7508,15.0078,15.0319,49.1511,49.1433,20,20,50.5,50.5,75000,85000,250,250,0,0,Vertikální,1.96
7509,14.9986,14.9636,49.1325,49.1133,20,20,50.5,50.5,73000,73000,1000,1000,10,10,Vertikální,3.32
7510,15.0061,14.9969,49.1522,49.1519,20,10,42,42,74000,74000,500,500,5,5,Vertikální,0.67
7511,15.1289,15.1297,49.1072,49.1097,10,10,38,38,74375,74375,500,500,0,0,Vertikální,0.28
7512,15.0331,15.0417,49.1025,49.1053,15,10,43,43,71875,71875,500,500,5,5,Vertikální,0.7
7513,15.0078,15.0094,49.1511,49.1486,20,10,38,38,75375,75375,500,500,5,5,Vertikální,0.3
7514,14.3192,14.3558,49.965,49.9364,7,37,51,51,82000,72000,250,250,12,12,Vertikální,4.12
7515,14.6856,14.6761,49.4319,49.4511,40,10,50,50,81875,72375,750,750,-3.2,-4,Vertikální,2.24
7516,17.0897,17.11,48.9183,48.9236,15,10,45,45,73375,83375,250,250,9,9,Vertikální,1.59
7517,18.2711,18.2669,49.8272,49.8164,40,19,43,43,74375,74375,500,500,3,3,Vertikální,1.24
7518,14.6194,14.6253,50.1103,50.1264,35,13,43.8,50.1,71375,81375,250,250,0,0,Vertikální,1.84
7519,16.2847,16.2842,50.16,50.1689,45,22,43.8,43.8,81750,71750,478,478,0,0,Vertikální,0.99
7520,16.1736,16.1672,50.4167,50.415,45,35,48.8,48.8,72250,82250,500,500,0,0,Vertikální,0.49
7521,14.4092,14.41,49.9994,49.9872,30,10,50,45,71500,81500,500,500,0,0,Vertikální,1.36
7522,13.4356,13.4158,49.7572,49.7603,15,22,45.5,45.5,75125,85125,1000,1000,4,4,Vertikální,1.46
7523,13.4103,13.4119,49.7431,49.7483,27,22,45,45,72125,82125,2000,2000,0,0,Vertikální,0.6
7524,14.1011,14.1078,50.6631,50.6583,12,10,43,43,74875,74875,500,500,5,5,Vertikální,0.7
7525,14.06,14.0642,50.6244,50.6242,70,11,43,43,74375,74375,500,500,5,5,Vertikální,0.3
7526,14.9619,14.9706,50.5169,50.5186,8,29,43.8,43.8,73500,83500,1000,1000,2,2,Vertikální,0.64
7527,15.6189,15.6367,50.3692,50.3681,10,35,50.5,43.8,84500,74500,1000,1000,10,10,Vertikální,1.27
7528,15.5217,15.5283,50.2508,50.2558,10,30,43.8,43.8,84500,74500,1000,1000,10,10,Vertikální,0.73
7529,15.5217,15.4975,50.2506,50.2475,10,35,48,48,82500,72500,250,250,10,10,Vertikální,1.75
7530,18.2656,18.2617,49.8006,49.8075,43,14,43,43,74875,74875,500,500,0,0,Vertikální,0.82
7531,16.6078,16.605,49.1908,49.1931,40,25,38,38,74375,74375,500,500,5,5,Vertikální,0.32
7532,16.6111,16.6161,49.1303,49.1353,35,16,43,43,71875,81875,1250,1250,7,7,Vertikální,0.66
7533,17.4969,17.4719,49.2539,49.2361,16,17,51,51,72000,82000,250,250,0,0,Vertikální,2.68
7534,14.5583,14.5319,50.9522,50.9614,29,46,50.5,50.5,71250,81250,250,250,10,10,Vertikální,2.11
7535,14.3264,14.3139,50.0581,50.0469,15,30.5,46,46,73000,83000,250,250,15,15,Vertikální,1.52
7536,14.3342,14.3139,50.0542,50.0469,15,30.5,46,46,72500,82500,250,250,15,15,Vertikální,1.66
7537,17.6708,17.6564,49.2278,49.2236,27.1,52,46,46,73500,83500,250,250,15,15,Vertikální,1.15
7538,17.3933,17.3942,49.2894,49.2953,38.2,18.7,46,46,72500,82500,250,250,10,10,Vertikální,0.65
7539,13.5847,13.5967,49.8342,49.8572,35,32,50.5,50.5,84000,74000,250,250,12,12,Vertikální,2.7
7540,17.1208,17.1317,49.0042,49.0158,36,31,46,46,82000,72000,250,250,15,15,Vertikální,1.52
7541,14.1828,14.1661,49.7906,49.7847,66,37,46.5,46.5,72250,82250,250,250,15,15,Vertikální,1.36
7542,14.1569,14.1394,50.6731,50.6658,14,29,46.5,46.5,82000,72000,250,250,16,16,Vertikální,1.47
7543,14.1394,14.1067,50.6658,50.6794,33,28.5,50.5,50.5,71750,81750,250,250,14,14,Vertikální,2.76
7544,13.4131,13.4158,49.7397,49.7297,21,20,46,46,71500,81500,250,250,10,10,Vertikální,1.13
7545,13.4147,13.4158,49.7239,49.7297,23,17.5,46,46,73500,83500,250,250,10,10,Vertikální,0.65
7546,14.4047,14.3917,50.0969,50.0997,32,30,46,46,83000,73000,250,250,13,13,Vertikální,0.98
7547,14.3108,14.3117,50.0636,50.0544,41,19.5,46,46,73000,83000,250,250,13,13,Vertikální,1.02
7548,15.0686,15.0619,50.7497,50.745,27,20,46,46,73500,83500,250,250,11,11,Vertikální,0.7
7549,13.6078,13.5817,50.37,50.3697,12,36,50.5,50.5,81500,71500,250,250,10,10,Vertikální,1.85
7550,12.9281,12.9161,49.4456,49.4389,22,30,46.5,46.5,75000,85000,250,250,10,10,Horizontální,1.14
7551,14.5514,14.5697,50.09,50.1022,27.5,35,50.5,46,83000,73000,250,250,15,15,Vertikální,1.89
7552,13.3483,13.3428,49.7342,49.7375,17.9,41.8,46,46,75000,85000,250,250,8,8,Vertikální,0.54
7553,14.4092,14.4292,49.9994,50.0056,32,18,50,50,74625,84625,2000,2000,5,5,Vertikální,1.58
7554,17.7253,17.7353,49.9236,49.9258,15,30,50,50,82125,72125,2000,2000,5,5,Vertikální,0.76
7555,17.7797,17.8097,49.9967,49.9922,25,16,51,51,74500,84500,1250,1250,20,20,Vertikální,2.2
7556,17.7267,17.7319,49.9742,49.9739,25,20,38,38,72375,72375,500,500,5,5,Vertikální,0.38
7557,17.8047,17.8056,50.0008,49.9947,20,25,50,50,84625,74625,2000,2000,5,5,Vertikální,0.68
7558,17.8047,17.8067,50.0008,49.9961,20,20,38,38,71875,71875,500,500,5,5,Vertikální,0.54
7559,17.8847,17.8906,49.9342,49.9392,30,15,38,38,71875,71875,500,500,5,5,Vertikální,0.7
7560,14.5186,14.5272,50.2419,50.2267,40,25,49.1,49.1,71750,71750,500,500,0,0,Vertikální,1.81
7561,18.1794,18.1869,49.8467,49.8547,46,15,38,43,74375,74375,500,500,3,3,Vertikální,1.04
7562,14.06,14.0642,50.6244,50.6242,9,11,43,43,74375,74375,500,500,5,5,Vertikální,0.3
7563,14.6711,14.6689,50.1611,50.1844,35,24,50.5,50.5,74875,84875,500,500,13,13,Vertikální,2.6
7564,14.1608,14.1131,50.155,50.1344,20,44,50.5,50.5,73000,83000,250,250,18,18,Horizontální,4.1
7565,16.0725,16.0639,50.1525,50.16,13,22,43.8,43.8,81250,71250,250,250,18,18,Vertikální,1.03
7566,18.3497,18.3508,49.9072,49.9014,42,39,43.5,43.5,71250,81250,250,250,11,11,Vertikální,0.65
7567,14.4322,14.4378,50.0897,50.0933,30,40,43.8,43.8,75375,85375,500,500,13,13,Vertikální,0.56
7568,14.4106,14.4064,50.0914,50.0747,25,32,50.5,43.5,71500,81500,750,750,14,14,Vertikální,1.88
7569,18.3194,18.2678,49.7783,49.7811,12,35,43.8,43.8,85750,75750,250,250,18,18,Vertikální,3.72
7570,17.5931,17.6381,49.0575,49.0603,30,10,50.5,50.5,75375,85375,500,500,15,15,Vertikální,3.29
7571,16.4436,16.4356,49.895,49.9014,11,35,43.8,43.8,81250,71250,250,250,11,11,Vertikální,0.91
7572,17.5714,17.5931,49.0433,49.0575,10,30,50.5,43.5,85500,75500,250,250,18,18,Vertikální,2.23
7573,16.9858,16.9739,49.7058,49.7097,40,10,43.8,43.8,71250,81250,250,250,15,15,Vertikální,0.96
7574,14.3494,14.3461,50.0936,50.0964,27,17,43.8,43.8,75375,85375,500,500,13,13,Horizontální,0.39
7575,14.0258,14.0269,50.6686,50.6728,10,39,43.8,43.8,71250,81250,250,250,18,18,Vertikální,0.47
7576,17.2736,17.2806,49.5839,49.5756,10,28,43.8,43.8,81250,71250,250,250,11,11,Vertikální,1.05
7577,15.5994,15.5989,49.4192,49.4317,15,38,50.5,43.5,85750,75750,250,250,11,11,Vertikální,1.39
7578,17.4314,17.4592,49.0444,49.0656,15,30,50.5,43.5,75500,85500,250,250,18,18,Vertikální,3.1
7579,14.6761,14.6856,49.4133,49.4322,15,50,43.8,43.8,71250,81250,250,250,18,18,Vertikální,2.21
7580,14.6578,14.6836,50.1192,50.1239,13,18,50.5,43.5,75750,85750,250,250,14,14,Horizontální,1.92
7581,13.4403,13.4458,50.4861,50.4939,27,35,43.8,43.8,81250,71250,250,250,11,11,Vertikální,0.95
7582,14.5333,14.5364,50.0794,50.0772,10,21,43.5,43.5,71250,81250,250,250,11,11,Vertikální,0.33
7583,15.3931,15.4025,49.9097,49.9117,13,45,43.8,43.8,71250,81250,250,250,11,11,Vertikální,0.71
7584,15.4025,15.4011,49.9117,49.9047,45,30,43.8,43.8,81375,71375,500,500,13,13,Vertikální,0.78
7585,13.4283,13.3967,49.7447,49.7419,11,40,43.8,43.8,71250,81250,250,250,18,18,Vertikální,2.3
7586,14.5061,14.4994,50.0997,50.1175,12,31,43.8,43.8,71250,81250,250,250,18,18,Vertikální,2.03
7587,14.3883,14.3956,50.0692,50.0797,20,25,43.5,50.5,75750,85750,250,250,11,11,Horizontální,1.28
7588,13.3875,13.3828,50.2108,50.2228,8,22,43.8,43.8,71250,81250,250,250,18,18,Vertikální,1.37
7589,14.425,14.4281,50.0622,50.0742,13,38,50.5,50.5,75750,85750,250,250,13,13,Horizontální,1.35
7590,15.6014,15.5736,50.73,50.7339,15,27,43.8,43.8,81250,71250,250,250,18,18,Vertikální,2
7591,17.9528,17.9244,49.6125,49.6369,9,62,43.8,43.8,85750,75750,250,250,18,18,Vertikální,3.4
7592,14.3267,14.3436,50.0892,50.0883,30,47,43.5,43.5,74500,84500,750,750,14,14,Horizontální,1.21
7593,17.2875,17.3242,49.6697,49.6475,49,35,50.5,50.5,81375,71375,500,500,15,15,Vertikální,3.61
7594,14.3697,14.3783,50.0908,50.0853,17,35,43.8,43.8,73875,83875,500,500,13,13,Horizontální,0.87
7595,14.6894,14.6917,50.2036,50.2094,12,45,50.5,43.5,75750,85750,250,250,11,11,Horizontální,0.67
7596,16.6067,16.6044,49.2022,49.2053,35,42,43.8,43.8,85750,75750,250,250,15,15,Vertikální,0.38
7597,14.1597,14.1564,49.9889,49.9983,55,20,43.8,43.8,75250,85250,750,750,14,14,Horizontální,1.08
7598,14.57,14.5764,50.0069,50.0089,18,28,43.5,43.5,71250,81250,250,250,11,11,Vertikální,0.51
7599,14.4844,14.4678,50.0739,50.0694,30,38,43.8,43.8,73500,83500,250,250,13,13,Vertikální,1.29
7600,14.3761,14.3731,50.1603,50.1558,15,32,50.5,43.5,75750,85750,250,250,11,11,Horizontální,0.54
7601,14.3736,14.3819,50.0719,50.0714,20,42,43.5,43.5,74875,84875,500,500,13,13,Horizontální,0.6
7602,14.9061,14.8967,49.6969,49.7042,35,40,43.5,43.5,71375,81375,500,500,13,13,Vertikální,1.05
7603,14.4511,14.4644,50.0589,50.0603,27,18,43.8,43.8,71375,81375,500,500,13,13,Vertikální,0.96
7604,13.3922,13.3967,49.7394,49.7419,25,40,43.8,43.8,72375,82375,500,500,13,13,Vertikální,0.42
7605,15.4044,15.3656,50.5319,50.5342,30,25,43.8,50.5,81250,71250,250,250,14,14,Vertikální,2.76
7606,14.0136,13.9781,49.9086,49.9133,40,12,50.5,50.5,82250,72250,750,750,14,14,Vertikální,2.6
7607,13.3736,13.3736,49.7692,49.7653,26,20,43.8,43.8,81375,71375,500,500,13,13,Vertikální,0.43
7608,13.4178,13.4178,49.75,49.7489,32,40,43.8,43.8,71750,81750,250,250,15,15,Vertikální,0.12
7609,13.4019,13.3772,49.7214,49.7225,28,40,43.8,50.5,71250,81250,250,250,15,15,Vertikální,1.78
7610,13.3686,13.3553,49.7494,49.7611,23,35,43.8,43.8,81625,71625,1000,1000,15,15,Vertikální,1.61
7611,13.3611,13.3517,49.7789,49.7808,29,35,43.8,43.8,71250,81250,250,250,15,15,Vertikální,0.71
7612,15.0422,15.0617,50.7822,50.7856,42,39,50.5,50.5,81375,71375,500,500,13,13,Vertikální,1.42
7613,14.5556,14.5372,50.0825,50.0839,15,27,50.5,43.8,71250,81250,250,250,13,13,Vertikální,1.32
7614,14.5219,14.5153,50.0569,50.0547,20,43,43.8,43.8,71250,81250,250,250,13,13,Vertikální,0.54
7615,16.6153,16.5819,49.2469,49.2244,33,40,50.5,50.5,75750,85750,250,250,15,15,Vertikální,3.48
7616,16.5983,16.5878,49.2297,49.2378,10,38,43.8,43.8,71250,81250,250,250,11,11,Vertikální,1.18
7617,16.5878,16.5811,49.2378,49.23,38,20,43.5,43.5,85375,75375,500,500,11,11,Vertikální,0.99
7618,18.4047,18.4144,49.6636,49.6564,10,45,43.8,43.8,81250,71250,250,250,11,11,Vertikální,1.06
7619,15.1961,15.2442,49.8847,49.8986,26,41,50.5,50.5,81375,71375,500,500,15,15,Vertikální,3.77
7620,13.3694,13.3497,49.7389,49.7458,25,40,43.8,50.5,81250,71250,250,250,15,15,Vertikální,1.61
7621,14.6261,14.6042,49.9717,49.9742,14,30,43.8,43.8,71250,81250,250,250,15,15,Vertikální,1.59
7622,14.4097,14.4161,50.0133,50.0139,17,32,43.8,43.8,75500,85500,250,250,13,13,Horizontální,0.46
7623,13.4361,13.4458,50.4856,50.4939,30,35,43.8,43.8,81250,71250,250,250,15,15,Vertikální,1.15
7624,12.1897,12.1922,50.2267,50.2203,63,25,43.8,43.8,81375,71375,500,500,13,13,Vertikální,0.73
7625,15.0311,15.0533,50.7611,50.7633,25,80,43.8,43.8,81250,71250,250,250,15,15,Vertikální,1.58
7626,15.8122,15.8189,49.7,49.6961,35,9,43.8,43.8,71375,81375,500,500,13,13,Vertikální,0.65
7627,14.1817,14.1711,49.7919,49.7803,28,35,43.8,43.8,74500,84500,750,750,14,14,Vertikální,1.5
7628,15.2442,15.2119,49.8986,49.9025,35,10,50.5,43.8,75375,85375,500,500,15,15,Vertikální,2.35
7629,14.5175,14.5031,50.1561,50.1508,28,39,43.8,43.8,71250,81250,250,250,13,13,Vertikální,1.18
7630,17.5447,17.4961,49.3247,49.32,10,39,50.5,43.5,85750,75750,250,250,18,18,Vertikální,3.56
7631,14.3978,14.3939,50.0622,50.0597,19,23,43.8,43.8,81250,71250,250,250,13,13,Vertikální,0.39
7632,14.0233,14.0406,49.9728,49.9989,30,35,50.5,50.5,84500,74500,750,750,14,14,Horizontální,3.15
7633,15.8397,15.8406,50.1981,50.1906,45,38,43.8,43.5,81375,71375,500,500,13,13,Vertikální,0.84
7634,15.8528,15.8475,50.1983,50.2031,18,45,43.8,43.8,81750,71750,250,250,15,15,Vertikální,0.65
7635,15.8331,15.8406,50.1856,50.1906,29,39,43.8,43.8,81250,71250,250,250,15,15,Vertikální,0.77
7636,15.0622,15.065,50.7781,50.7703,20,32,43.8,43.8,81250,71250,250,250,15,15,Vertikální,0.89
7637,14.5192,14.5261,50.0381,50.0314,27,65,43.8,43.8,73000,83000,250,250,13,13,Horizontální,0.89
7638,16.0367,16.0356,49.7106,49.7122,12,8,43.5,43.5,85750,75750,250,250,11,11,Vertikální,0.2
7639,16.5758,16.5811,49.2514,49.23,30,20,50.5,50.5,85375,75375,500,500,13,13,Vertikální,2.41
7640,14.6608,14.6656,50.0617,50.0286,30,38,50.5,50.5,75375,85375,500,500,15,15,Vertikální,3.69
7641,12.655,12.6467,50.1764,50.1728,12,30,43.8,43.8,71250,81250,250,250,18,18,Vertikální,0.72
7642,15.6128,15.5736,50.7269,50.7339,15,27,50.5,43.8,82125,72125,2000,2000,18,18,Vertikální,2.86
7643,15.6014,15.6128,50.7297,50.7269,26,15,43.8,43.8,71250,81250,250,250,15,15,Vertikální,0.86
7644,13.3817,13.3517,49.7806,49.7808,42,30,43.8,50.5,81250,71250,250,250,15,15,Vertikální,2.15
7645,14.4039,14.4064,50.0775,50.0747,23,31,43.8,43.8,73500,83500,250,250,13,13,Horizontální,0.36
7646,15.0539,15.0422,50.7836,50.7822,27,42,43.8,43.8,71250,81250,250,250,15,15,Vertikální,0.83
7647,15.1619,15.1597,50.7253,50.7292,26,28,43.8,43.8,81250,71250,250,250,15,15,Vertikální,0.46
7648,15.0656,15.0839,50.7372,50.7483,24,55,50.5,50.5,83000,73000,750,750,14,14,Vertikální,1.79
7649,15.0481,15.0422,50.7806,50.7822,47,42,43.8,43.8,71250,81250,250,250,15,15,Vertikální,0.45
7650,15.0594,15.0533,50.7536,50.7633,28,80,43.8,43.8,81250,71250,250,250,15,15,Vertikální,1.16
7651,15.0561,15.0533,50.7664,50.7633,35,80,43.8,43.8,81250,71250,250,250,15,15,Vertikální,0.39
7652,12.8672,12.8781,50.2383,50.2458,23,33,43.8,43.8,81500,71500,750,750,14,14,Vertikální,1.14
7653,15.0392,15.0253,50.7503,50.745,25,18,43.8,43.8,81250,71250,250,250,15,15,Vertikální,1.14
7654,14.4639,14.4522,50.4222,50.4064,13,20,50.5,43.8,81250,71250,250,250,11,11,Vertikální,1.94
7655,14.4886,14.4906,49.3983,49.3983,15,20,43.5,43.5,81250,71250,250,250,11,11,Vertikální,0.14
7656,14.4136,14.4244,50.0214,50.0383,40,40,43.8,50.5,83375,73375,500,500,13,13,Horizontální,2.04
7657,14.4519,14.4481,50.0547,50.0442,22,67,43.8,43.8,72500,82500,250,250,13,13,Vertikální,1.21
7658,14.4039,14.4108,48.8339,48.8706,7,25,50.5,50.5,81500,71500,750,750,18,18,Vertikální,4.11
7659,18.2853,18.3089,49.8686,49.8456,22,40,50.5,50.5,85750,75750,250,250,13,13,Vertikální,3.07
7660,14.3069,14.3203,50.0481,50.0472,45,41,43.8,50.5,75500,85500,250,250,11,11,Horizontální,0.96
7661,14.1269,14.1342,50.0872,50.0881,18,29,43.8,43.8,74875,84875,500,500,13,13,Horizontální,0.52
7662,14.4389,14.4378,50.0922,50.0808,30,21,43.8,43.8,71250,81250,250,250,13,13,Vertikální,1.27
7663,14.6178,14.6133,50.1228,50.1242,14,35,43.8,43.8,74000,84000,250,250,11,11,Vertikální,0.35
7664,16.6186,16.6186,49.1839,49.1969,20,50,50.5,43.5,83250,73250,250,250,11,11,Vertikální,1.45
7665,16.6136,16.6019,49.1342,49.1403,14,35,43.5,43.5,75750,85750,250,250,18,18,Vertikální,1.09
7666,14.6111,14.6,50.1225,50.1119,15,45,43.8,43.8,75500,85500,250,250,18,18,Vertikální,1.42
7667,16.6969,16.7017,49.1828,49.195,13,35,50.5,43.8,75500,85500,250,250,15,15,Vertikální,1.4
7668,15.0517,15.0506,50.7569,50.7589,10,30,43.8,43.8,71250,81250,250,250,18,18,Vertikální,0.23
7669,16.3889,16.4303,49.1814,49.1933,20,40,50.5,50.5,83500,73500,250,250,14,14,Vertikální,3.29
7670,15.9128,15.8983,49.2103,49.2178,9,33,43.8,43.8,85750,75750,250,250,11,11,Vertikální,1.34
7671,18.0825,18.08,49.9519,49.9517,45,15,43.5,43.5,72125,82125,2000,2000,10,10,Vertikální,0.18
7672,16.5892,16.6339,49.4903,49.4983,6,40,50.5,43.5,85750,75750,250,250,18,18,Vertikální,3.35
7673,15.0556,15.065,50.7714,50.7703,29,32,43.8,43.8,81500,71500,250,250,18,18,Vertikální,0.68
7674,14.4647,14.4506,49.9944,50.0172,9,63,50.5,50.5,75750,85750,250,250,11,11,Vertikální,2.73
7675,14.6431,14.6517,49.3886,49.4208,18,40,50.5,50.5,71500,81500,750,750,18,18,Vertikální,3.63
7676,16.0806,16.0661,48.8753,48.8728,12,25,43.5,43.5,75500,85500,250,250,18,18,Vertikální,1.09
7677,17.4725,17.4703,50.0094,49.9986,16,55,43.5,43.5,75750,85750,250,250,11,11,Vertikální,1.21
7678,13.7697,13.7931,49.8333,49.8342,6,48,43.8,50.5,71250,81250,250,250,11,11,Vertikální,1.68
7679,14.4269,14.4361,50.0503,50.0506,23,108,43.8,43.8,74875,84875,500,500,13,13,Vertikální,0.66
7680,16.05,16.0653,48.855,48.8364,20,28,43.5,43.5,72750,82750,250,250,18,18,Vertikální,2.35
7681,14.1283,14.1333,50.135,50.1339,23,41,43.8,43.8,75375,85375,500,500,13,13,Horizontální,0.38
7682,15.7439,15.7372,49.5706,49.5772,11,20,43.5,43.5,81250,71250,250,250,18,18,Vertikální,0.88
7683,14.4369,14.4342,50.2025,50.2022,14,13,43.8,43.8,72000,82000,250,250,11,11,Vertikální,0.2
7684,15.1014,15.0836,49.0256,49.0314,10,35,43.5,43.5,83000,73000,250,250,14,14,Vertikální,1.45
7685,15.0836,15.1125,49.0314,49.0189,35,35,43.5,43.5,71375,81375,500,500,18,18,Vertikální,2.52
7686,14.9061,14.8975,50.3928,50.3781,17,29,50.5,43.8,83500,73500,250,250,11,11,Vertikální,1.75
7687,14.8833,14.9028,50.4386,50.4222,29,22,43.8,50.5,81250,71250,250,250,15,15,Vertikální,2.28
7688,13.8467,13.9047,50.1067,50.1481,8,30,50.5,50.5,71500,81500,250,250,18,18,Vertikální,6.19
7689,14.0475,14.0464,50.5161,50.5153,30,30,43.8,43.8,71375,81375,500,500,14,14,Vertikální,0.12
7690,17.7133,17.7186,49.2339,49.2225,40,23,50.5,50.5,82125,72125,2000,2000,10,10,Vertikální,1.32
7691,15.7378,15.7247,50.5339,50.5417,30,15,43.8,43.8,81500,71500,250,250,18,18,Vertikální,1.26
7692,15.7397,15.7378,50.5358,50.5339,12,30,43.8,43.8,71500,81500,250,250,18,18,Vertikální,0.26
7693,14.8975,14.9617,50.3781,50.3608,28,54,50.5,50.5,71500,81500,750,750,18,18,Vertikální,4.94
7694,14.8833,14.9169,50.4386,50.4247,29,42,43.8,50.5,81375,71375,500,500,15,15,Vertikální,2.84
7695,13.3428,13.3664,49.7317,49.7289,12,30,43.8,43.8,71250,81250,250,250,18,18,Vertikální,1.72
7696,14.1994,14.1994,50.7683,50.7739,14,25,43.8,43.8,71250,81250,250,250,13,13,Vertikální,0.62
7697,17.6417,17.6339,49.0197,49.0236,14,56,43.5,43.5,85750,75750,250,250,18,18,Vertikální,0.71
7698,14.9033,14.8975,50.3894,50.3781,10,30,43.8,43.8,85000,75000,250,250,11,11,Vertikální,1.33
7699,18.1961,18.1931,49.9817,49.9789,11,15,43.5,43.5,84875,74875,500,500,14,14,Vertikální,0.38
7700,14.0764,14.0867,50.5106,50.4817,15,17,43.5,43.5,81250,71250,250,250,18,18,Vertikální,3.29
7701,14.8022,14.7989,50.7008,50.7011,35,5,43.5,43.5,81250,71250,250,250,11,11,Vertikální,0.24
7702,14.4289,14.4383,50.0286,50.0492,23,82,50.5,50.5,71250,81250,250,250,11,11,Vertikální,2.38
7703,14.4767,14.4567,50.1181,50.1031,5,80,43.8,43.8,71250,81250,250,250,18,18,Vertikální,2.19
7704,18.2606,18.2589,49.8161,49.8275,22,40,43.5,43.5,81250,71250,250,250,18,18,Vertikální,1.27
7705,17.1911,17.1644,49.0044,48.9892,28,10,50.5,50.5,81375,71375,500,500,18,18,Vertikální,2.58
7706,17.2358,17.1911,49.0231,49.0044,15,28,50.5,50.5,71875,81875,500,500,18,18,Vertikální,3.86
7707,13.3789,13.3553,49.7442,49.7611,28,35,50.5,43.8,81500,71500,750,750,15,15,Vertikální,2.53
7708,13.3747,13.3553,49.7486,49.7611,25,35,43.8,43.8,83000,73000,750,750,15,15,Vertikální,1.97
7709,14.5128,14.5083,50.1186,50.1314,29,48,43.8,50.5,71375,81375,500,500,13,13,Vertikální,1.46
7710,17.6114,17.5861,50.0522,50.0467,19,5,50.5,50.5,85750,75750,250,250,15,15,Vertikální,1.91
7711,13.3725,13.3772,49.7231,49.7225,10,35,43.8,43.8,71250,81250,250,250,11,11,Vertikální,0.35
7712,16.6878,16.7256,49.7153,49.7094,30,7,50.5,50.5,71625,81625,1000,1000,15,15,Vertikální,2.79
7713,16.7344,16.6878,49.7081,49.7153,36,30,43.8,50.5,83625,73625,1000,1000,18,18,Vertikální,3.45
7714,13.7817,13.7703,49.8597,49.8586,8,11,43.5,43.5,71375,81375,500,500,14,14,Vertikální,0.83
7715,17.7372,17.7206,49.4206,49.42,36,7,43.8,50.5,85750,75750,250,250,15,15,Vertikální,1.21
7716,17.7425,17.7372,49.4444,49.4206,35,36,50.5,50.5,75500,85500,250,250,15,15,Vertikální,2.68
7717,15.5597,15.5331,50.4417,50.4386,21,38,43.8,43.8,81875,71875,500,500,15,15,Vertikální,1.92
7718,15.8439,15.8831,48.9972,49.0056,12,35,43.5,43.5,85750,75750,250,250,18,18,Vertikální,3
7719,14.6894,14.6628,49.9697,49.9667,18,12,50.5,50.5,74125,84125,2000,2000,10,10,Vertikální,1.94
7720,14.7331,14.7531,49.9792,49.9781,18,26,50.5,50.5,72125,82125,2000,2000,10,10,Vertikální,1.44
7721,14.6972,14.6853,50.0003,49.9908,40,36,50.5,50.5,84125,74125,2000,2000,10,10,Vertikální,1.35
7722,14.7119,14.6972,50.0028,50.0003,30,40,50.5,43.8,72125,82125,2000,2000,10,10,Vertikální,1.09
7723,14.7564,14.7572,49.8878,49.9,45,30,43.8,50.5,72125,82125,2000,2000,10,10,Vertikální,1.36
7724,14.6353,14.6258,49.9242,49.935,24,30,50.5,50.5,72125,82125,2000,2000,10,10,Vertikální,1.38
7725,14.7089,14.7572,49.8972,49.9,35,30,50.5,50.5,74125,84125,2000,2000,16,16,Vertikální,3.48
7726,13.2969,13.28,49.4325,49.4094,30,49,50.5,43.8,71375,81375,500,500,16,16,Vertikální,2.84
7727,14.2644,14.2831,50.0456,50.0511,22,40,43.8,50.5,74125,84125,2000,2000,11,11,Vertikální,1.47
7728,14.2889,14.2831,50.0533,50.0511,15,40,43.8,43.8,74125,84125,2000,2000,10,10,Horizontální,0.48
7729,14.3344,14.3322,50.0389,50.0397,17,20,43.8,43.8,74125,84125,2000,2000,10,10,Horizontální,0.18
7730,14.3264,14.3272,50.0458,50.0433,36,36,43.8,43.8,74125,84125,2000,2000,10,10,Horizontální,0.28
